origin,temp,dewp,humid,wind_dir,wind_speed,precip,pressure,visib,time_hour
JFK,42.98,42.08,96.6,170.0,4.60312,0.0,1021.1,0.25,12/01/2013 23:00
JFK,42.98,42.98,100.0,0.0,0.0,0.0,,0.25,13/01/2013 00:00
JFK,42.98,42.98,100.0,0.0,0.0,0.0,,0.25,13/01/2013 01:00
JFK,44.06,42.98,95.95,110.0,3.45234,0.0,1020.9,0.25,13/01/2013 02:00
JFK,42.98,42.98,100.0,180.0,6.90468,0.0,,0.25,13/01/2013 03:00
JFK,42.98,42.8,100.0,230.0,5.7539,0.0,,0.25,13/01/2013 04:00
JFK,42.98,42.8,100.0,210.0,3.45234,0.0,,0.25,13/01/2013 05:00
JFK,42.98,42.8,100.0,210.0,4.60312,0.0,,0.25,13/01/2013 06:00
JFK,42.98,42.8,100.0,160.0,8.05546,0.0,,0.25,13/01/2013 07:00
JFK,42.98,42.08,96.6,150.0,6.90468,0.0,1021.2,0.25,13/01/2013 08:00
JFK,44.06,44.06,100.0,160.0,9.20624,0.0,1021.5,0.25,13/01/2013 09:00
JFK,44.06,44.06,100.0,180.0,6.90468,0.0,1021.7,0.5,13/01/2013 10:00
JFK,44.96,44.06,96.63,180.0,6.90468,0.0,1020.5,0.25,13/01/2013 11:00
JFK,44.06,42.98,95.95,180.0,6.90468,0.0,1019.8,0.25,13/01/2013 12:00
JFK,44.96,42.98,92.72,140.0,9.20624,0.0,1018.8,6.0,13/01/2013 13:00
JFK,46.4,44.06,92.75,150.0,9.20624,0.0,,9.0,13/01/2013 14:00
JFK,46.04,44.06,92.75,160.0,10.35702,0.0,1018.8,9.0,13/01/2013 15:00
JFK,46.94,44.06,89.65,160.0,10.35702,0.0,1018.2,10.0,13/01/2013 16:00
JFK,46.94,44.96,92.78,180.0,12.65858,0.0,1018.2,10.0,13/01/2013 17:00
JFK,46.94,46.04,96.66,190.0,14.96014,0.0,,2.0,13/01/2013 18:00
JFK,46.94,46.04,96.66,190.0,6.90468,0.0,1017.5,0.25,13/01/2013 19:00
JFK,46.94,46.94,100.0,170.0,4.60312,0.0,1017.2,0.25,13/01/2013 20:00
JFK,46.94,46.94,100.0,180.0,5.7539,0.0,,0.25,13/01/2013 21:00
JFK,46.94,46.04,96.66,0.0,0.0,0.0,1017.3,0.25,13/01/2013 22:00
JFK,46.94,46.94,100.0,190.0,4.60312,0.01,,0.25,13/01/2013 23:00
JFK,46.94,46.94,100.0,0.0,0.0,0.0,,0.25,14/01/2013 00:00
JFK,48.02,46.94,96.02,150.0,3.45234,0.0,1016.7,0.25,14/01/2013 01:00
JFK,48.02,46.94,96.02,180.0,4.60312,0.0,1016.9,0.25,14/01/2013 02:00
JFK,48.02,46.94,96.02,190.0,6.90468,0.0,1016.1,0.25,14/01/2013 03:00
JFK,48.02,46.94,96.02,200.0,5.7539,0.0,1016.2,0.25,14/01/2013 04:00
JFK,46.94,46.94,100.0,200.0,6.90468,0.0,,0.25,14/01/2013 05:00
JFK,48.02,48.02,100.0,160.0,6.90468,0.0,1016.5,0.25,14/01/2013 06:00
JFK,50.0,48.92,100.0,270.0,5.7539,0.0,,0.25,14/01/2013 07:00
JFK,50.0,50.0,100.0,260.0,4.60312,0.0,1017.6,0.25,14/01/2013 08:00
JFK,51.98,51.8,100.0,260.0,9.20624,0.0,,1.5,14/01/2013 09:00
JFK,55.04,53.6,100.0,270.0,9.20624,0.0,,5.0,14/01/2013 10:00
JFK,57.92,51.08,77.92,300.0,11.5078,0.0,1018.9,10.0,14/01/2013 11:00
JFK,57.02,46.94,68.95,340.0,16.11092,0.0,1018.1,10.0,14/01/2013 12:00
JFK,55.04,42.08,61.56,330.0,14.96014,0.0,1018.9,10.0,14/01/2013 13:00
JFK,55.94,39.92,54.8,310.0,14.96014,0.0,1020.4,10.0,14/01/2013 14:00
JFK,55.04,37.04,50.58,340.0,12.65858,0.0,1020.4,10.0,14/01/2013 15:00
JFK,53.96,35.06,48.65,320.0,11.5078,0.0,1021.0,10.0,14/01/2013 16:00
JFK,53.06,33.98,48.16,340.0,9.20624,0.0,1021.6,10.0,14/01/2013 17:00
JFK,51.98,37.04,56.58,10.0,9.20624,0.0,1022.1,10.0,14/01/2013 18:00
JFK,50.0,37.4,61.76,360.0,13.80936,0.0,,10.0,14/01/2013 19:00
JFK,48.2,33.8,57.26,360.0,10.35702,0.0,,10.0,14/01/2013 20:00
JFK,44.96,32.0,60.2,350.0,14.96014,0.0,1024.8,10.0,14/01/2013 21:00
JFK,41.0,32.0,70.08,360.0,13.80936,0.01,1025.3,10.0,14/01/2013 22:00
JFK,39.02,33.98,81.95,10.0,11.5078,0.01,1026.0,10.0,14/01/2013 23:00
JFK,37.94,33.08,82.46,360.0,8.05546,0.01,1025.3,10.0,15/01/2013 00:00
JFK,37.04,32.0,81.8,360.0,5.7539,0.03,1025.4,10.0,15/01/2013 01:00
JFK,37.04,32.0,81.8,360.0,9.20624,0.03,1025.4,10.0,15/01/2013 02:00
JFK,35.96,30.92,81.72,10.0,6.90468,0.01,1024.3,10.0,15/01/2013 03:00
JFK,35.96,30.92,81.72,90.0,5.7539,0.01,1024.6,10.0,15/01/2013 04:00
JFK,35.96,30.92,81.72,20.0,8.05546,0.0,1025.2,10.0,15/01/2013 05:00
JFK,35.96,30.92,81.72,350.0,11.5078,0.0,1026.0,10.0,15/01/2013 06:00
JFK,37.04,28.94,72.24,360.0,11.5078,0.0,1026.4,10.0,15/01/2013 07:00
JFK,37.04,28.04,69.63,360.0,12.65858,0.0,1027.6,10.0,15/01/2013 08:00
JFK,37.04,26.96,66.6,360.0,11.5078,0.0,1027.3,10.0,15/01/2013 09:00
JFK,37.94,26.06,61.94,350.0,9.20624,0.0,1027.7,10.0,15/01/2013 10:00
JFK,37.94,26.06,61.94,360.0,11.5078,0.0,1026.8,10.0,15/01/2013 11:00
JFK,37.94,24.98,59.22,350.0,10.35702,0.0,1025.7,10.0,15/01/2013 12:00
JFK,39.02,24.98,56.77,350.0,9.20624,0.0,1025.3,10.0,15/01/2013 13:00
JFK,39.02,24.98,56.77,10.0,6.90468,0.0,1025.5,10.0,15/01/2013 14:00
JFK,39.02,24.98,56.77,40.0,6.90468,0.0,1025.3,10.0,15/01/2013 15:00
JFK,39.02,24.98,56.77,20.0,9.20624,0.0,1025.9,10.0,15/01/2013 16:00
JFK,39.02,24.98,56.77,20.0,10.35702,0.0,1025.2,10.0,15/01/2013 17:00
JFK,39.02,24.98,56.77,360.0,9.20624,0.0,1025.6,10.0,15/01/2013 18:00
JFK,37.94,24.08,57.04,360.0,8.05546,0.0,1025.4,10.0,15/01/2013 19:00
JFK,39.02,24.08,54.68,20.0,4.60312,0.0,1025.4,10.0,15/01/2013 20:00
JFK,37.94,24.08,57.04,30.0,6.90468,0.0,1024.7,10.0,15/01/2013 21:00
JFK,37.04,26.06,64.17,30.0,8.05546,0.0,1024.1,10.0,15/01/2013 22:00
JFK,35.96,28.94,75.39,20.0,8.05546,0.02,1023.7,8.0,15/01/2013 23:00
JFK,35.06,30.02,81.65,30.0,12.65858,0.05,1023.2,6.0,16/01/2013 00:00
JFK,33.98,30.02,85.24,30.0,10.35702,0.06,1022.0,8.0,16/01/2013 01:00
JFK,33.8,30.2,88.37,30.0,11.5078,0.06,,6.0,16/01/2013 02:00
JFK,33.08,30.92,91.66,40.0,10.35702,0.12,1019.7,5.0,16/01/2013 03:00
JFK,33.98,30.92,88.42,20.0,8.05546,0.19,1020.1,5.0,16/01/2013 04:00
JFK,33.8,30.92,91.66,40.0,6.90468,0.13,,6.0,16/01/2013 05:00
JFK,33.98,32.0,92.36,20.0,6.90468,0.08,1017.9,6.0,16/01/2013 06:00
JFK,33.98,32.0,93.03,40.0,6.90468,0.05,,6.0,16/01/2013 07:00
JFK,35.06,33.08,92.4,30.0,8.05546,0.03,1016.7,8.0,16/01/2013 08:00
JFK,35.96,33.98,93.08,80.0,8.05546,0.0,,10.0,16/01/2013 09:00
JFK,37.04,33.98,88.57,320.0,6.90468,0.02,1015.4,7.0,16/01/2013 10:00
JFK,37.04,35.06,92.46,350.0,8.05546,0.03,1014.1,6.0,16/01/2013 11:00
JFK,35.96,33.98,92.43,20.0,6.90468,0.01,1012.4,7.0,16/01/2013 12:00
JFK,35.96,33.98,93.08,350.0,9.20624,0.0,,5.0,16/01/2013 13:00
JFK,35.96,33.08,89.16,320.0,19.56326,0.0,1013.2,5.0,16/01/2013 14:00
JFK,35.06,33.98,95.79,0.0,0.0,0.0,1012.5,6.0,16/01/2013 15:00
JFK,35.96,33.98,92.43,310.0,4.60312,0.0,1012.8,6.0,16/01/2013 16:00
JFK,37.04,33.98,88.57,250.0,10.35702,0.0,1013.4,8.0,16/01/2013 17:00
JFK,37.4,33.98,88.57,240.0,10.35702,0.0,,9.0,16/01/2013 18:00
JFK,37.04,33.98,88.57,240.0,12.65858,0.0,1013.0,10.0,16/01/2013 19:00
JFK,37.04,33.98,88.57,250.0,14.96014,0.0,1013.7,10.0,16/01/2013 20:00
JFK,37.94,33.98,86.69,260.0,13.80936,0.0,,10.0,16/01/2013 21:00
JFK,37.94,33.98,85.49,250.0,12.65858,0.0,1013.3,9.0,16/01/2013 22:00
JFK,37.94,33.98,85.49,280.0,12.65858,0.0,1013.3,10.0,16/01/2013 23:00
JFK,39.02,33.08,79.05,270.0,10.35702,0.0,1014.3,10.0,17/01/2013 00:00
JFK,39.02,32.0,75.69,270.0,10.35702,0.0,1013.4,10.0,17/01/2013 01:00
JFK,39.02,32.0,75.69,240.0,12.65858,0.0,1014.7,10.0,17/01/2013 02:00
JFK,39.02,33.08,79.05,240.0,11.5078,0.0,1014.2,10.0,17/01/2013 03:00
JFK,39.02,30.92,72.46,260.0,9.20624,0.0,1013.7,10.0,17/01/2013 04:00
JFK,39.92,28.94,64.54,290.0,16.11092,0.0,1014.8,10.0,17/01/2013 05:00
JFK,39.02,26.96,61.63,290.0,13.80936,0.0,1015.7,10.0,17/01/2013 06:00
JFK,39.92,26.96,59.5,290.0,9.20624,0.0,1016.7,10.0,17/01/2013 07:00
JFK,41.0,26.06,54.97,310.0,12.65858,0.0,1018.0,10.0,17/01/2013 08:00
JFK,41.0,24.98,52.56,320.0,14.96014,0.0,1018.2,10.0,17/01/2013 09:00
JFK,42.08,24.98,50.42,320.0,13.80936,0.0,1018.3,10.0,17/01/2013 10:00
JFK,42.98,26.06,50.94,320.0,18.41248,0.0,1017.9,10.0,17/01/2013 11:00
JFK,42.98,24.98,48.7,320.0,17.2617,0.0,1017.6,10.0,17/01/2013 12:00
JFK,44.06,24.98,46.73,320.0,13.80936,0.0,1017.6,10.0,17/01/2013 13:00
JFK,42.98,24.98,48.7,320.0,8.05546,0.0,1017.5,10.0,17/01/2013 14:00
JFK,42.08,24.08,48.56,330.0,12.65858,0.0,1018.0,10.0,17/01/2013 15:00
JFK,42.08,24.08,48.56,10.0,9.20624,0.0,1018.3,10.0,17/01/2013 16:00
JFK,41.0,24.08,50.63,350.0,6.90468,0.0,1018.7,10.0,17/01/2013 17:00
JFK,41.0,21.92,46.23,340.0,8.05546,0.0,1019.3,10.0,17/01/2013 18:00
JFK,41.0,24.08,50.63,330.0,9.20624,0.0,1019.4,10.0,17/01/2013 19:00
JFK,39.92,24.08,52.79,360.0,10.35702,0.0,1017.6,10.0,17/01/2013 20:00
JFK,39.02,24.08,54.68,350.0,12.65858,0.0,1017.9,10.0,17/01/2013 21:00
JFK,37.04,24.08,59.09,30.0,10.35702,0.0,1016.9,10.0,17/01/2013 22:00
JFK,35.96,21.92,56.32,10.0,8.05546,0.0,1017.6,10.0,17/01/2013 23:00
JFK,35.06,21.02,56.18,40.0,9.20624,0.0,1017.1,10.0,18/01/2013 00:00
JFK,33.98,19.94,56.02,360.0,13.80936,0.0,1018.2,10.0,18/01/2013 01:00
JFK,32.0,17.96,55.72,10.0,9.20624,0.0,1019.3,10.0,18/01/2013 02:00
JFK,30.02,14.0,50.84,10.0,13.80936,0.0,1019.8,10.0,18/01/2013 03:00
JFK,28.94,14.0,53.13,360.0,10.35702,0.0,1020.7,10.0,18/01/2013 04:00
JFK,28.94,14.0,53.13,350.0,19.56326,0.0,1022.3,10.0,18/01/2013 05:00
JFK,26.96,12.92,54.95,360.0,12.65858,0.0,1024.4,10.0,18/01/2013 06:00
JFK,26.96,10.94,50.34,360.0,17.2617,0.0,1026.2,10.0,18/01/2013 07:00
JFK,26.06,10.04,50.2,360.0,17.2617,0.0,1028.2,10.0,18/01/2013 08:00
JFK,28.04,8.96,44.07,350.0,10.35702,0.0,1030.3,10.0,18/01/2013 09:00
JFK,28.94,8.06,40.79,310.0,16.11092,0.0,1030.6,10.0,18/01/2013 10:00
JFK,28.94,3.02,32.41,320.0,20.71404,0.0,1030.1,10.0,18/01/2013 11:00
JFK,30.02,3.92,32.32,320.0,13.80936,0.0,1030.3,10.0,18/01/2013 12:00
JFK,30.02,1.94,29.5,310.0,11.5078,0.0,1030.5,10.0,18/01/2013 13:00
JFK,30.92,1.04,27.27,320.0,11.5078,0.0,1030.6,10.0,18/01/2013 14:00
JFK,30.02,-0.04,26.89,290.0,9.20624,0.0,1031.2,10.0,18/01/2013 15:00
JFK,28.04,-0.04,29.16,320.0,5.7539,0.0,1031.6,10.0,18/01/2013 16:00
JFK,28.04,1.04,30.67,280.0,9.20624,0.0,1032.6,10.0,18/01/2013 17:00
JFK,28.94,1.94,30.82,260.0,10.35702,0.0,1032.9,10.0,18/01/2013 18:00
JFK,28.04,5.0,36.83,240.0,9.20624,0.0,1032.8,10.0,18/01/2013 19:00
JFK,28.04,8.06,42.32,230.0,12.65858,0.0,1032.3,10.0,18/01/2013 20:00
JFK,28.94,8.96,42.48,230.0,14.96014,0.0,1032.4,10.0,18/01/2013 21:00
JFK,30.02,10.94,44.41,220.0,16.11092,0.0,1031.4,10.0,18/01/2013 22:00
JFK,30.92,12.92,46.74,220.0,17.2617,0.0,1030.6,10.0,18/01/2013 23:00
JFK,32.0,12.92,44.74,210.0,14.96014,0.0,1030.0,10.0,19/01/2013 00:00
JFK,32.0,12.92,44.74,220.0,18.41248,0.0,1030.1,10.0,19/01/2013 01:00
JFK,32.0,15.98,51.15,210.0,23.0156,0.0,1029.3,10.0,19/01/2013 02:00
JFK,33.08,17.96,53.36,210.0,18.41248,0.0,1028.4,10.0,19/01/2013 03:00
JFK,33.98,17.96,51.47,210.0,24.16638,0.0,1027.9,10.0,19/01/2013 04:00
JFK,33.98,19.94,56.02,220.0,18.41248,0.0,1027.5,10.0,19/01/2013 05:00
JFK,33.08,21.92,63.17,230.0,16.11092,0.0,1027.1,10.0,19/01/2013 06:00
JFK,35.06,24.08,63.91,230.0,17.2617,0.0,1026.8,10.0,19/01/2013 07:00
JFK,37.04,24.98,61.35,220.0,19.56326,0.0,1026.8,10.0,19/01/2013 08:00
JFK,39.92,26.06,57.33,220.0,17.2617,0.0,1026.4,10.0,19/01/2013 09:00
JFK,42.98,24.98,48.7,210.0,19.56326,0.0,1024.9,10.0,19/01/2013 10:00
JFK,46.04,26.06,45.33,230.0,18.41248,0.0,1022.9,10.0,19/01/2013 11:00
JFK,48.92,26.06,40.68,240.0,17.2617,0.0,1021.5,10.0,19/01/2013 12:00
JFK,51.08,26.06,37.54,220.0,17.2617,0.0,1020.4,10.0,19/01/2013 13:00
JFK,50.0,26.96,40.55,230.0,11.5078,0.0,1019.6,10.0,19/01/2013 14:00
JFK,51.08,28.94,42.26,220.0,9.20624,0.0,1018.9,10.0,19/01/2013 15:00
JFK,46.04,32.0,57.78,200.0,11.5078,0.0,1018.4,10.0,19/01/2013 16:00
JFK,46.94,28.04,47.54,220.0,11.5078,0.0,1018.2,10.0,19/01/2013 17:00
JFK,44.96,32.0,60.2,220.0,12.65858,0.0,1018.0,10.0,19/01/2013 18:00
JFK,44.96,32.0,60.2,220.0,13.80936,0.0,1017.7,10.0,19/01/2013 19:00
JFK,44.06,28.94,55.02,220.0,13.80936,0.0,1017.1,10.0,19/01/2013 20:00
JFK,42.98,30.02,59.93,210.0,11.5078,0.0,1016.3,10.0,19/01/2013 21:00
JFK,44.06,28.94,55.02,210.0,13.80936,0.0,1015.5,10.0,19/01/2013 22:00
JFK,44.06,28.04,53.03,210.0,16.11092,0.0,1014.4,10.0,19/01/2013 23:00
JFK,42.08,28.04,57.22,220.0,14.96014,0.0,1013.3,10.0,20/01/2013 00:00
JFK,42.08,28.94,59.36,220.0,16.11092,0.0,1012.3,10.0,20/01/2013 01:00
JFK,41.0,28.94,61.89,220.0,14.96014,0.0,1011.9,10.0,20/01/2013 02:00
JFK,39.02,28.94,66.85,220.0,11.5078,0.0,1011.1,10.0,20/01/2013 03:00
JFK,39.02,30.02,69.86,220.0,10.35702,0.0,1009.8,10.0,20/01/2013 04:00
JFK,39.92,30.02,67.45,210.0,12.65858,0.0,1008.8,10.0,20/01/2013 05:00
JFK,41.0,28.94,61.89,220.0,16.11092,0.0,1008.5,10.0,20/01/2013 06:00
JFK,42.08,28.94,59.36,220.0,18.41248,0.0,1008.1,10.0,20/01/2013 07:00
JFK,44.96,28.94,53.17,220.0,17.2617,0.0,1008.3,10.0,20/01/2013 08:00
JFK,46.94,28.94,49.33,230.0,14.96014,0.0,1008.7,10.0,20/01/2013 09:00
JFK,51.08,30.92,45.81,240.0,18.41248,0.0,1007.9,10.0,20/01/2013 10:00
JFK,51.98,30.02,42.72,230.0,25.31716,0.0,1006.7,10.0,20/01/2013 11:00
JFK,55.04,26.96,33.69,260.0,26.46794,0.0,1006.1,10.0,20/01/2013 12:00
JFK,53.06,19.94,26.98,270.0,28.7695,0.0,1006.3,10.0,20/01/2013 13:00
JFK,53.96,17.96,23.98,270.0,20.71404,0.0,1007.0,10.0,20/01/2013 14:00
JFK,51.98,14.0,21.72,280.0,20.71404,0.0,1008.3,10.0,20/01/2013 15:00
JFK,48.92,8.06,18.68,280.0,28.7695,0.0,1009.8,10.0,20/01/2013 16:00
JFK,46.04,6.08,19.03,280.0,18.41248,0.0,1011.4,10.0,20/01/2013 17:00
JFK,44.06,10.04,24.53,290.0,19.56326,0.0,1012.8,10.0,20/01/2013 18:00
JFK,41.0,15.08,34.47,310.0,14.96014,0.0,1014.2,10.0,20/01/2013 19:00
JFK,37.04,12.02,35.17,300.0,14.96014,0.0,1015.2,10.0,20/01/2013 20:00
JFK,35.06,10.04,34.84,320.0,20.71404,0.0,1015.8,10.0,20/01/2013 21:00
JFK,33.08,10.04,37.7,320.0,17.2617,0.0,1016.7,10.0,20/01/2013 22:00
JFK,30.92,8.96,39.19,310.0,14.96014,0.0,1017.7,10.0,20/01/2013 23:00
JFK,30.02,6.98,37.17,310.0,19.56326,0.0,1017.9,10.0,21/01/2013 00:00
JFK,28.94,6.98,38.85,310.0,12.65858,0.0,1018.6,10.0,21/01/2013 01:00
JFK,28.04,5.0,36.83,310.0,11.5078,0.0,1018.9,10.0,21/01/2013 02:00
JFK,28.04,3.92,35.05,300.0,9.20624,0.0,1019.1,10.0,21/01/2013 03:00
JFK,26.96,6.08,40.45,270.0,8.05546,0.0,1019.0,10.0,21/01/2013 04:00
JFK,26.96,6.08,40.45,300.0,9.20624,0.0,1019.1,10.0,21/01/2013 05:00
JFK,26.06,6.98,43.74,270.0,8.05546,0.0,1019.4,10.0,21/01/2013 06:00
JFK,26.96,6.98,42.14,270.0,4.60312,0.0,1019.3,10.0,21/01/2013 07:00
JFK,28.94,8.96,42.48,220.0,3.45234,0.0,1019.5,10.0,21/01/2013 08:00
JFK,28.94,8.96,42.48,0.0,0.0,0.0,1019.7,10.0,21/01/2013 09:00
JFK,30.92,10.04,41.13,220.0,6.90468,0.0,1018.9,10.0,21/01/2013 10:00
JFK,30.92,12.92,46.74,210.0,9.20624,0.0,1017.3,10.0,21/01/2013 11:00
JFK,32.0,15.08,49.19,180.0,8.05546,0.0,1015.9,10.0,21/01/2013 12:00
JFK,32.0,12.02,43.0,220.0,12.65858,0.0,1015.5,10.0,21/01/2013 13:00
JFK,32.0,10.94,40.99,230.0,9.20624,0.0,1014.5,10.0,21/01/2013 14:00
JFK,32.0,12.02,43.0,240.0,8.05546,0.0,1013.4,10.0,21/01/2013 15:00
JFK,30.92,14.0,49.01,0.0,0.0,0.0,1012.7,9.0,21/01/2013 16:00
JFK,30.92,19.94,63.36,200.0,4.60312,0.0,1012.8,10.0,21/01/2013 17:00
JFK,32.0,19.94,60.66,290.0,3.45234,0.0,1011.9,10.0,21/01/2013 18:00
JFK,30.2,21.02,68.81,310.0,4.60312,0.0,,7.0,21/01/2013 19:00
JFK,28.94,24.08,81.8,310.0,10.35702,0.03,,6.0,21/01/2013 20:00
JFK,30.2,19.4,63.75,320.0,14.96014,0.0,,10.0,21/01/2013 21:00
JFK,30.02,17.06,58.08,300.0,19.56326,0.0,1010.7,10.0,21/01/2013 22:00
JFK,28.04,14.0,55.12,300.0,16.11092,0.0,1010.8,10.0,21/01/2013 23:00
JFK,26.96,8.96,46.08,300.0,18.41248,0.0,1010.4,10.0,22/01/2013 00:00
JFK,24.98,8.06,48.03,310.0,13.80936,0.0,1011.3,10.0,22/01/2013 01:00
JFK,24.98,6.08,43.91,300.0,16.11092,0.0,1011.5,10.0,22/01/2013 02:00
JFK,24.08,5.0,43.4,290.0,16.11092,0.0,1012.1,10.0,22/01/2013 03:00
JFK,23.0,3.92,43.21,310.0,19.56326,0.0,1013.0,10.0,22/01/2013 04:00
JFK,21.92,8.06,54.61,290.0,18.41248,0.0,1014.3,10.0,22/01/2013 05:00
JFK,21.02,8.06,56.73,290.0,17.2617,0.0,1015.2,10.0,22/01/2013 06:00
JFK,19.94,3.92,49.19,310.0,18.41248,0.0,1016.1,10.0,22/01/2013 07:00
JFK,21.02,5.0,49.37,290.0,16.11092,0.0,1017.0,7.0,22/01/2013 08:00
JFK,21.02,6.08,51.86,300.0,14.96014,0.0,1017.6,10.0,22/01/2013 09:00
JFK,21.02,-2.92,34.11,300.0,24.16638,0.0,1017.4,10.0,22/01/2013 10:00
JFK,21.02,-2.92,34.11,280.0,19.56326,0.0,1016.8,10.0,22/01/2013 11:00
JFK,23.0,-5.08,28.29,280.0,18.41248,0.0,1016.5,10.0,22/01/2013 12:00
JFK,23.0,-7.96,24.61,290.0,17.2617,0.0,1016.7,10.0,22/01/2013 13:00
JFK,21.92,-7.06,26.91,260.0,18.41248,0.0,1017.0,10.0,22/01/2013 14:00
JFK,21.02,-7.06,27.95,300.0,20.71404,0.0,1017.9,10.0,22/01/2013 15:00
JFK,19.04,-5.98,32.05,290.0,19.56326,0.0,1019.1,10.0,22/01/2013 16:00
JFK,19.04,-4.0,35.25,290.0,17.2617,0.0,1020.2,10.0,22/01/2013 17:00
JFK,17.96,-5.08,35.05,280.0,14.96014,0.0,1021.1,10.0,22/01/2013 18:00
JFK,17.96,-2.92,38.87,310.0,19.56326,0.0,1021.7,10.0,22/01/2013 19:00
JFK,17.06,-5.08,36.44,310.0,16.11092,0.0,1022.0,10.0,22/01/2013 20:00
JFK,15.08,1.04,53.07,300.0,21.86482,0.0,1022.5,9.0,22/01/2013 21:00
JFK,15.08,-9.94,31.34,300.0,24.16638,0.0,1023.3,10.0,22/01/2013 22:00
JFK,14.0,-9.94,32.86,300.0,21.86482,0.0,1023.2,10.0,22/01/2013 23:00
JFK,14.0,-9.94,32.86,280.0,19.56326,0.0,1022.9,10.0,23/01/2013 00:00
JFK,12.92,-9.04,36.02,290.0,20.71404,0.0,1023.4,10.0,23/01/2013 01:00
JFK,12.92,-7.96,37.97,290.0,14.96014,0.0,1023.8,10.0,23/01/2013 02:00
JFK,12.92,-7.06,39.67,290.0,11.5078,0.0,1023.5,10.0,23/01/2013 03:00
JFK,12.02,-7.06,41.28,280.0,12.65858,0.0,1023.7,10.0,23/01/2013 04:00
JFK,12.02,-5.08,45.43,280.0,14.96014,0.0,1023.8,10.0,23/01/2013 05:00
JFK,12.02,-5.08,45.43,290.0,13.80936,0.0,1024.0,10.0,23/01/2013 06:00
JFK,12.92,-4.0,45.98,280.0,13.80936,0.0,1024.4,10.0,23/01/2013 07:00
JFK,15.08,-4.0,41.82,290.0,13.80936,0.0,1024.7,10.0,23/01/2013 08:00
JFK,15.98,-4.0,40.22,280.0,12.65858,0.0,1025.0,10.0,23/01/2013 09:00
JFK,15.98,-5.08,38.19,290.0,16.11092,0.0,1024.9,10.0,23/01/2013 10:00
JFK,17.96,-7.96,30.49,300.0,12.65858,0.0,1023.5,10.0,23/01/2013 11:00
JFK,19.04,-7.96,29.11,310.0,13.80936,0.0,1022.4,10.0,23/01/2013 12:00
JFK,19.94,-7.96,28.01,310.0,17.2617,0.0,1021.8,10.0,23/01/2013 13:00
JFK,19.04,-7.06,30.41,270.0,16.11092,0.0,1022.1,10.0,23/01/2013 14:00
JFK,19.04,-9.04,27.61,290.0,13.80936,0.0,1021.8,10.0,23/01/2013 15:00
JFK,17.96,-9.04,28.92,320.0,17.2617,0.0,1022.1,10.0,23/01/2013 16:00
JFK,17.96,-7.06,31.85,290.0,10.35702,0.0,1022.8,10.0,23/01/2013 17:00
JFK,17.06,-9.04,30.06,300.0,16.11092,0.0,1023.3,10.0,23/01/2013 18:00
JFK,17.06,-7.06,33.11,300.0,14.96014,0.0,1023.1,10.0,23/01/2013 19:00
JFK,15.98,-5.08,38.19,300.0,11.5078,0.0,1023.0,10.0,23/01/2013 20:00
JFK,15.08,-5.08,39.71,320.0,9.20624,0.0,1023.1,10.0,23/01/2013 21:00
JFK,15.08,-4.0,41.82,320.0,6.90468,0.0,1023.2,10.0,23/01/2013 22:00
JFK,15.08,-2.92,44.04,330.0,5.7539,0.0,1022.8,10.0,23/01/2013 23:00
JFK,14.0,-2.92,46.17,290.0,3.45234,0.0,1021.9,10.0,24/01/2013 00:00
JFK,12.92,-2.02,50.52,40.0,3.45234,0.0,1021.4,10.0,24/01/2013 01:00
JFK,14.0,-0.94,50.71,10.0,4.60312,0.0,1021.0,10.0,24/01/2013 02:00
JFK,14.0,-2.02,48.18,10.0,5.7539,0.0,1020.8,10.0,24/01/2013 03:00
JFK,15.08,-0.94,48.37,360.0,5.7539,0.0,1021.0,10.0,24/01/2013 04:00
JFK,15.08,-0.94,48.37,360.0,8.05546,0.0,1021.6,10.0,24/01/2013 05:00
JFK,14.0,-0.04,52.9,360.0,10.35702,0.0,1022.2,10.0,24/01/2013 06:00
JFK,14.0,1.04,55.64,340.0,11.5078,0.0,1022.6,10.0,24/01/2013 07:00
JFK,17.06,1.04,48.7,340.0,14.96014,0.0,1023.1,10.0,24/01/2013 08:00
JFK,19.04,-0.94,40.76,350.0,14.96014,0.0,1023.6,10.0,24/01/2013 09:00
JFK,21.02,-4.0,32.39,330.0,18.41248,0.0,1024.1,10.0,24/01/2013 10:00
JFK,23.0,-9.04,23.34,340.0,19.56326,0.0,1023.7,10.0,24/01/2013 11:00
JFK,23.0,-9.04,23.34,330.0,24.16638,0.0,1023.7,10.0,24/01/2013 12:00
JFK,24.08,-7.96,23.52,330.0,27.61872,0.0,1023.8,10.0,24/01/2013 13:00
JFK,24.08,-7.96,23.52,320.0,27.61872,0.0,1024.5,10.0,24/01/2013 14:00
JFK,23.0,-7.06,25.71,310.0,23.0156,0.0,1025.5,10.0,24/01/2013 15:00
JFK,21.92,-5.98,28.35,300.0,18.41248,0.0,1026.3,10.0,24/01/2013 16:00
JFK,21.02,-5.08,30.76,300.0,17.2617,0.0,1027.5,10.0,24/01/2013 17:00
JFK,21.02,-5.08,30.76,300.0,19.56326,0.0,1028.2,10.0,24/01/2013 18:00
JFK,19.94,-7.06,29.26,300.0,23.0156,0.0,1028.8,10.0,24/01/2013 19:00
JFK,17.96,-4.0,36.92,310.0,16.11092,0.0,1028.7,10.0,24/01/2013 20:00
