Mean TemperatureC,MeanDew PointC, Mean Humidity, Mean Sea Level PressurehPa, Mean VisibilityKm, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,WindDirDegrees,Precipitationmm, CloudCover
13.0,5.0,64.0,1029,10.0,5,,2,0.0,1.0
13.0,4.0,61.0,1028,10.0,6,,306,0.0,2.0
17.0,6.0,47.0,1025,10.0,16,,271,0.0,5.0
13.0,3.0,52.0,1024,10.0,16,,317,0.0,2.0
10.0,2.0,56.0,1028,10.0,6,,154,0.0,1.0
10.0,2.0,60.0,1022,10.0,13,52.0,344,0.0,4.0
8.0,-2.0,53.0,1023,10.0,24,,8,0.0,4.0
8.0,-1.0,57.0,1025,10.0,11,,25,0.0,5.0
8.0,0.0,60.0,1026,10.0,3,,302,0.0,1.0
9.0,2.0,60.0,1026,,3,,355,0.0,
12.0,3.0,58.0,1025,,5,,314,0.0,
13.0,3.0,52.0,1025,,3,,333,0.0,
13.0,3.0,53.0,1027,,5,,357,0.0,
13.0,3.0,53.0,1030,,5,,358,0.0,
13.0,3.0,51.0,1027,,5,,351,0.0,
13.0,3.0,53.0,1021,10.0,5,,293,0.0,1.0
13.0,6.0,56.0,1020,10.0,5,,106,0.0,6.0
15.0,7.0,67.0,1021,10.0,6,,101,0.0,5.0
14.0,3.0,55.0,1023,,8,,8,0.0,
10.0,2.0,51.0,1024,10.0,6,,54,0.0,1.0
12.0,5.0,60.0,1021,,5,,347,0.0,
14.0,6.0,60.0,1019,,3,,40,0.0,
16.0,10.0,70.0,1014,9.0,5,32.0,10,0.0,6.0
13.0,10.0,88.0,1010,8.0,13,40.0,112,0.0,8.0
14.0,8.0,69.0,1015,8.0,6,,243,0.0,5.0
10.0,6.0,75.0,1017,10.0,8,,272,0.0,5.0
10.0,6.0,74.0,1020,8.0,8,,177,0.0,4.0
12.0,8.0,75.0,1017,10.0,16,,222,0.0,5.0
14.0,8.0,66.0,1012,10.0,19,50.0,212,0.0,5.0
11.0,4.0,64.0,1011,10.0,27,,239,0.0,5.0
11.0,2.0,59.0,1014,10.0,19,,277,0.0,4.0
10.0,3.0,65.0,1017,10.0,11,47.0,214,0.0,3.0
13.0,2.0,54.0,1011,10.0,18,,265,0.0,6.0
10.0,1.0,52.0,1012,10.0,10,,306,0.0,4.0
9.0,1.0,59.0,1005,10.0,18,,257,0.0,4.0
7.0,1.0,68.0,1003,10.0,23,60.0,267,0.0,6.0
6.0,-2.0,63.0,1009,10.0,14,,289,0.0,4.0
7.0,-3.0,49.0,1017,10.0,19,,294,0.0,4.0
8.0,-2.0,50.0,1015,10.0,19,,301,0.0,5.0
7.0,1.0,67.0,1007,9.0,10,,203,0.0,6.0
9.0,4.0,73.0,1005,10.0,16,,240,0.0,5.0
8.0,4.0,75.0,1009,10.0,23,71.0,238,0.0,5.0
10.0,-1.0,48.0,1009,10.0,26,55.0,282,0.0,5.0
9.0,-1.0,52.0,1014,10.0,10,26.0,269,0.0,3.0
10.0,3.0,56.0,1014,10.0,8,,205,0.0,4.0
14.0,6.0,61.0,1016,10.0,10,,197,0.0,5.0
14.0,6.0,58.0,1015,10.0,6,,255,0.0,2.0
13.0,6.0,64.0,1012,9.0,10,,50,0.0,6.0
13.0,7.0,68.0,1020,8.0,3,,346,0.0,4.0
16.0,8.0,59.0,1025,10.0,3,,49,0.0,1.0
18.0,9.0,56.0,1020,10.0,6,,271,0.0,1.0
13.0,8.0,66.0,1011,10.0,13,55.0,238,0.0,5.0
12.0,1.0,48.0,1013,10.0,26,53.0,288,0.0,3.0
11.0,6.0,63.0,1012,10.0,18,45.0,236,0.0,5.0
13.0,5.0,63.0,1005,10.0,19,,255,0.0,5.0
11.0,2.0,60.0,1008,10.0,23,50.0,288,0.0,5.0
9.0,4.0,73.0,1010,10.0,8,,14,0.0,4.0
11.0,4.0,62.0,1012,10.0,8,,35,0.0,5.0
11.0,4.0,67.0,1011,10.0,8,,345,0.0,4.0
9.0,2.0,59.0,1012,10.0,16,,6,0.0,5.0
10.0,1.0,53.0,1016,10.0,13,,23,0.0,3.0
12.0,3.0,54.0,1017,10.0,5,,338,0.0,1.0
14.0,5.0,53.0,1017,10.0,8,34.0,68,0.0,2.0
14.0,6.0,51.0,1020,10.0,11,,105,0.0,6.0
17.0,8.0,54.0,1020,10.0,8,,132,0.0,4.0
17.0,9.0,60.0,1016,10.0,14,37.0,132,0.0,6.0
14.0,9.0,73.0,1015,10.0,13,,158,0.0,6.0
15.0,7.0,64.0,1016,10.0,6,,171,0.0,5.0
15.0,9.0,76.0,1017,10.0,5,,57,0.0,5.0
14.0,11.0,81.0,1016,10.0,5,,36,0.0,5.0
17.0,12.0,78.0,1017,9.0,8,,235,0.0,6.0
17.0,10.0,70.0,1017,7.0,3,,24,0.0,1.0
18.0,7.0,51.0,1017,10.0,6,,3,0.0,2.0
18.0,8.0,54.0,1018,10.0,6,,117,0.0,2.0
18.0,12.0,72.0,1019,10.0,8,,151,0.0,5.0
17.0,11.0,70.0,1017,10.0,5,,46,0.0,4.0
17.0,10.0,66.0,1018,10.0,6,,36,0.0,3.0
17.0,9.0,62.0,1019,10.0,6,,63,0.0,4.0
18.0,10.0,66.0,1016,10.0,6,,6,0.0,5.0
16.0,11.0,80.0,1013,10.0,5,,342,0.0,7.0
16.0,8.0,63.0,1013,10.0,6,,20,0.0,5.0
16.0,9.0,67.0,1012,10.0,6,,279,0.0,5.0
16.0,9.0,70.0,1009,9.0,14,50.0,261,0.0,7.0
14.0,4.0,52.0,1011,10.0,13,,273,0.0,4.0
13.0,9.0,76.0,1012,9.0,13,,198,0.0,5.0
12.0,6.0,66.0,1012,10.0,18,,237,0.0,4.0
13.0,6.0,61.0,1015,10.0,11,,205,0.0,5.0
18.0,11.0,71.0,1014,8.0,10,,223,0.0,6.0
17.0,8.0,60.0,1015,10.0,11,,211,0.0,4.0
17.0,9.0,59.0,1014,10.0,6,,105,0.0,4.0
19.0,13.0,67.0,1014,10.0,3,,3,0.0,5.0
18.0,13.0,75.0,1012,9.0,11,52.0,279,0.0,6.0
18.0,11.0,63.0,1016,10.0,11,55.0,222,0.0,4.0
20.0,11.0,59.0,1019,10.0,8,,186,0.0,4.0
20.0,11.0,54.0,1022,10.0,6,,340,0.0,1.0
22.0,12.0,52.0,1020,10.0,6,,302,0.0,1.0
22.0,11.0,51.0,1015,10.0,13,,307,0.0,1.0
16.0,6.0,50.0,1019,10.0,8,,45,0.0,2.0
16.0,3.0,45.0,1025,10.0,11,,23,0.0,1.0
18.0,7.0,47.0,1021,10.0,6,,305,0.0,2.0
20.0,9.0,48.0,1017,10.0,13,,301,0.0,1.0
19.0,8.0,50.0,1017,10.0,10,,18,0.0,4.0
19.0,8.0,50.0,1023,10.0,13,,13,0.0,4.0
20.0,9.0,49.0,1026,10.0,5,,352,0.0,3.0
22.0,10.0,49.0,1025,,5,,355,0.0,
24.0,10.0,44.0,1023,,8,,68,0.0,
23.0,7.0,37.0,1022,,6,,110,0.0,
24.0,11.0,41.0,1024,10.0,10,,200,0.0,4.0
24.0,12.0,44.0,1023,10.0,8,,293,0.0,1.0
23.0,9.0,38.0,1020,10.0,5,,320,0.0,1.0
24.0,11.0,42.0,1015,10.0,6,,299,0.0,1.0
23.0,12.0,47.0,1014,10.0,8,40.0,231,0.0,1.0
23.0,11.0,44.0,1014,10.0,11,,245,0.0,1.0
23.0,10.0,42.0,1016,10.0,8,40.0,259,0.0,1.0
26.0,11.0,40.0,1017,,6,,329,0.0,
26.0,14.0,45.0,1017,10.0,10,,209,0.0,2.0
26.0,15.0,51.0,1014,10.0,8,45.0,90,0.0,3.0
22.0,13.0,58.0,1011,10.0,16,64.0,267,0.0,4.0
20.0,8.0,47.0,1014,10.0,19,,254,0.0,2.0
20.0,7.0,44.0,1020,10.0,8,,167,0.0,2.0
23.0,8.0,41.0,1022,10.0,11,,341,0.0,1.0
26.0,10.0,41.0,1021,10.0,8,,358,0.0,1.0
24.0,11.0,41.0,1015,10.0,10,52.0,270,0.0,1.0
22.0,9.0,45.0,1015,10.0,19,37.0,320,0.0,2.0
23.0,10.0,45.0,1019,,11,,33,0.0,
24.0,5.0,30.0,1018,,5,,101,0.0,
27.0,5.0,26.0,1018,,6,,10,0.0,
27.0,6.0,27.0,1018,10.0,10,,21,0.0,2.0
26.0,7.0,30.0,1017,10.0,10,,83,0.0,1.0
27.0,7.0,32.0,1014,10.0,8,,338,0.0,5.0
24.0,8.0,37.0,1016,10.0,18,40.0,50,0.0,2.0
22.0,2.0,27.0,1018,10.0,8,,49,0.0,1.0
24.0,2.0,26.0,1019,,3,,64,0.0,
27.0,6.0,26.0,1018,10.0,5,,53,0.0,2.0
28.0,7.0,28.0,1016,10.0,6,,153,0.0,1.0
27.0,6.0,27.0,1015,10.0,6,,117,0.0,2.0
26.0,6.0,27.0,1014,10.0,14,,210,0.0,2.0
23.0,9.0,40.0,1016,10.0,10,,200,0.0,3.0
23.0,5.0,31.0,1019,,6,,290,0.0,
26.0,6.0,29.0,1019,10.0,5,,297,0.0,1.0
27.0,6.0,27.0,1017,10.0,6,47.0,264,0.0,1.0
28.0,9.0,33.0,1016,10.0,10,45.0,330,0.0,3.0
28.0,8.0,31.0,1015,10.0,6,55.0,260,0.0,1.0
26.0,8.0,31.0,1014,10.0,10,,317,0.0,4.0
27.0,7.0,32.0,1019,,11,,18,0.0,
28.0,7.0,29.0,1017,10.0,6,,285,0.0,1.0
28.0,7.0,29.0,1014,10.0,5,47.0,275,0.0,1.0
27.0,8.0,32.0,1012,10.0,10,,262,0.0,1.0
24.0,11.0,46.0,1014,10.0,14,40.0,41,0.0,3.0
21.0,6.0,42.0,1019,10.0,24,,37,0.0,5.0
20.0,4.0,39.0,1026,10.0,10,,43,0.0,1.0
24.0,6.0,33.0,1025,,8,,55,0.0,
27.0,9.0,35.0,1024,,11,,59,0.0,
27.0,7.0,30.0,1022,,6,,54,0.0,
27.0,5.0,28.0,1020,,5,,76,0.0,
27.0,4.0,25.0,1019,,6,,85,0.0,
27.0,4.0,24.0,1018,10.0,3,,181,0.0,1.0
28.0,5.0,24.0,1019,10.0,3,,64,0.0,1.0
28.0,7.0,26.0,1020,10.0,6,,107,0.0,4.0
29.0,8.0,29.0,1018,10.0,8,,9,0.0,5.0
28.0,9.0,31.0,1016,10.0,10,,44,0.0,5.0
26.0,10.0,38.0,1015,10.0,8,,149,0.0,3.0
27.0,13.0,51.0,1016,10.0,10,55.0,10,0.0,6.0
24.0,15.0,59.0,1021,10.0,10,,331,0.0,5.0
27.0,14.0,56.0,1019,10.0,6,,15,0.0,3.0
26.0,12.0,46.0,1018,10.0,11,,351,0.0,3.0
27.0,14.0,49.0,1018,10.0,6,,27,0.0,2.0
26.0,13.0,49.0,1020,10.0,5,,348,0.0,4.0
27.0,12.0,43.0,1021,10.0,5,,19,0.0,3.0
27.0,4.0,25.0,1021,,6,,14,0.0,
27.0,9.0,34.0,1020,10.0,10,,7,0.0,2.0
28.0,10.0,34.0,1019,10.0,5,,9,0.0,1.0
29.0,10.0,34.0,1018,10.0,8,,26,0.0,2.0
29.0,9.0,31.0,1016,10.0,10,47.0,248,0.0,4.0
24.0,12.0,54.0,1015,10.0,6,,340,0.0,6.0
23.0,9.0,49.0,1016,10.0,5,,14,0.0,1.0
22.0,3.0,30.0,1016,10.0,5,,30,0.0,1.0
24.0,8.0,38.0,1016,,3,,104,0.0,
26.0,12.0,43.0,1014,10.0,6,,63,0.0,3.0
27.0,14.0,47.0,1014,9.0,6,,208,0.0,3.0
26.0,13.0,45.0,1016,9.0,8,,244,0.0,3.0
24.0,13.0,48.0,1018,10.0,13,,210,0.0,2.0
23.0,12.0,50.0,1015,10.0,14,,220,0.0,6.0
23.0,8.0,42.0,1017,10.0,11,,172,0.0,2.0
22.0,4.0,34.0,1015,10.0,11,,283,0.0,4.0
23.0,8.0,40.0,1012,10.0,23,,281,0.0,4.0
21.0,6.0,38.0,1018,10.0,5,,185,0.0,1.0
23.0,6.0,34.0,1016,,6,,277,0.0,
23.0,8.0,39.0,1013,10.0,8,,296,0.0,2.0
19.0,6.0,44.0,1013,10.0,8,,317,0.0,4.0
21.0,6.0,41.0,1014,10.0,16,,318,0.0,4.0
23.0,11.0,47.0,1012,10.0,29,60.0,294,0.0,2.0
22.0,9.0,45.0,1016,10.0,13,,315,0.0,2.0
20.0,7.0,44.0,1021,,5,,48,0.0,
21.0,6.0,40.0,1019,10.0,3,,354,0.0,1.0
23.0,8.0,42.0,1016,10.0,6,,360,0.0,1.0
22.0,7.0,37.0,1018,10.0,8,,178,0.0,4.0
22.0,12.0,54.0,1022,10.0,6,,104,0.0,6.0
21.0,11.0,53.0,1023,10.0,5,,154,0.0,3.0
21.0,9.0,48.0,1021,10.0,8,,133,0.0,3.0
18.0,15.0,88.0,1019,8.0,8,,138,0.0,7.0
18.0,14.0,82.0,1017,9.0,6,,226,0.0,6.0
18.0,14.0,80.0,1015,8.0,6,,200,0.0,5.0
17.0,14.0,82.0,1010,9.0,11,50.0,183,0.0,7.0
14.0,12.0,79.0,1009,10.0,18,,209,0.0,5.0
17.0,11.0,65.0,1015,10.0,16,,247,0.0,3.0
17.0,14.0,86.0,1014,9.0,8,,209,0.0,7.0
18.0,15.0,83.0,1013,9.0,13,50.0,204,0.0,5.0
16.0,7.0,53.0,1013,10.0,21,,279,0.0,3.0
16.0,6.0,53.0,1014,10.0,16,,275,0.0,4.0
17.0,6.0,53.0,1015,10.0,13,,314,0.0,3.0
13.0,7.0,65.0,1016,10.0,3,,228,0.0,3.0
14.0,12.0,83.0,1008,9.0,5,,85,0.0,6.0
12.0,10.0,84.0,1006,9.0,13,35.0,229,0.0,5.0
14.0,8.0,70.0,1012,10.0,3,,321,0.0,5.0
13.0,5.0,63.0,1021,10.0,8,,350,0.0,4.0
13.0,5.0,59.0,1024,10.0,19,55.0,3,0.0,4.0
12.0,6.0,71.0,1024,10.0,8,,16,0.0,4.0
11.0,7.0,71.0,1024,10.0,5,,294,0.0,4.0
13.0,7.0,65.0,1024,10.0,3,,351,0.0,3.0
17.0,10.0,66.0,1024,10.0,5,,14,0.0,3.0
17.0,6.0,53.0,1024,10.0,3,,12,0.0,2.0
16.0,7.0,62.0,1025,,3,,8,0.0,
17.0,7.0,62.0,1025,,5,,2,0.0,
16.0,7.0,62.0,1021,10.0,3,,342,0.0,6.0
16.0,9.0,71.0,1019,10.0,6,40.0,306,0.0,3.0
14.0,11.0,77.0,1019,10.0,8,,229,0.0,4.0
11.0,3.0,54.0,1021,10.0,13,,5,0.0,2.0
10.0,3.0,61.0,1026,,5,,166,0.0,
11.0,3.0,65.0,1026,,5,,347,0.0,
12.0,3.0,63.0,1028,,5,,360,0.0,
12.0,5.0,61.0,1029,9.0,5,,318,0.0,1.0
14.0,9.0,72.0,1026,10.0,5,,270,0.0,4.0
16.0,12.0,76.0,1020,10.0,13,42.0,259,0.0,5.0
16.0,6.0,55.0,1024,10.0,10,,335,0.0,1.0
11.0,5.0,67.0,1030,,5,,329,0.0,
12.0,6.0,68.0,1029,,5,,9,0.0,
13.0,5.0,64.0,1026,,5,,345,0.0,
13.0,7.0,69.0,1027,10.0,6,,354,0.0,1.0
13.0,6.0,70.0,1022,9.0,5,29.0,209,0.0,1.0
12.0,7.0,75.0,1019,9.0,3,,332,0.0,2.0
17.0,12.0,78.0,1016,10.0,13,45.0,214,0.0,5.0
17.0,13.0,81.0,1011,10.0,24,52.0,235,0.0,6.0
13.0,9.0,81.0,1010,9.0,14,40.0,202,0.0,6.0
9.0,3.0,67.0,1020,10.0,11,,15,0.0,2.0
9.0,4.0,75.0,1026,10.0,6,,25,0.0,4.0
11.0,9.0,87.0,1027,10.0,5,,350,0.0,6.0
13.0,9.0,80.0,1029,10.0,3,,345,0.0,3.0
12.0,8.0,81.0,1029,9.0,3,,318,0.0,2.0
14.0,10.0,82.0,1027,6.0,2,,62,0.0,2.0
13.0,10.0,78.0,1024,10.0,6,37.0,268,0.0,2.0
14.0,8.0,62.0,1020,10.0,8,,245,0.0,3.0
10.0,8.0,84.0,1016,9.0,10,40.0,229,0.0,4.0
10.0,5.0,69.0,1016,10.0,8,,64,0.0,1.0
9.0,4.0,76.0,1020,10.0,6,,2,0.0,3.0
9.0,4.0,79.0,1024,10.0,6,,357,0.0,4.0
7.0,4.0,84.0,1022,9.0,3,,354,0.0,4.0
9.0,0.0,64.0,1019,9.0,6,,11,0.0,2.0
6.0,-1.0,63.0,1022,10.0,3,,156,0.0,4.0
7.0,-3.0,58.0,1023,10.0,3,,39,0.0,4.0
3.0,-6.0,53.0,1023,,5,,345,0.0,
3.0,-6.0,62.0,1019,,3,,19,0.0,
4.0,-1.0,74.0,1017,10.0,6,,7,0.0,5.0
6.0,-1.0,64.0,1023,10.0,10,,31,0.0,1.0
4.0,1.0,78.0,1024,8.0,5,,51,0.0,4.0
8.0,1.0,59.0,1027,10.0,18,,5,0.0,4.0
10.0,3.0,62.0,1027,10.0,16,,2,0.0,3.0
9.0,3.0,75.0,1023,10.0,3,,151,0.0,1.0
7.0,0.0,62.0,1021,10.0,13,,12,0.0,3.0
7.0,-1.0,60.0,1020,10.0,19,,7,0.0,1.0
3.0,-2.0,63.0,1017,10.0,11,,35,0.0,3.0
6.0,-2.0,61.0,1015,10.0,14,,20,0.0,5.0
7.0,-1.0,62.0,1008,10.0,13,,360,0.0,6.0
5.0,-1.0,67.0,1012,10.0,6,,358,0.0,4.0
3.0,-3.0,68.0,1020,10.0,3,,37,0.0,2.0
2.0,-3.0,72.0,1026,,5,,352,0.0,
3.0,-3.0,74.0,1028,,3,,358,0.0,
3.0,-3.0,73.0,1030,,3,,8,0.0,
3.0,-2.0,76.0,1031,8.0,5,,5,0.0,3.0
4.0,0.0,76.0,1030,7.0,5,,148,0.0,5.0
8.0,6.0,94.0,1028,4.0,3,,347,0.0,6.0
8.0,8.0,100.0,1033,0.0,3,,133,0.0,
8.0,6.0,93.0,1036,4.0,3,,21,0.0,2.0
7.0,3.0,88.0,1035,7.0,5,,357,0.0,2.0
7.0,0.0,77.0,1031,10.0,3,,6,0.0,1.0
7.0,-1.0,72.0,1029,10.0,3,,350,0.0,1.0
6.0,-1.0,74.0,1028,,5,,347,0.0,
4.0,-1.0,74.0,1028,10.0,5,,353,0.0,2.0
3.0,-1.0,81.0,1026,10.0,3,,353,0.0,5.0
6.0,0.0,74.0,1016,9.0,11,60.0,336,0.0,3.0
5.0,-4.0,52.0,1021,10.0,21,,11,0.0,2.0
1.0,-6.0,66.0,1022,,5,,2,0.0,
0.0,-4.0,74.0,1022,10.0,5,,354,0.0,4.0
3.0,-3.0,72.0,1027,10.0,8,,357,0.0,2.0
3.0,-3.0,72.0,1030,,3,,342,0.0,
3.0,-4.0,69.0,1031,,3,,358,0.0,
3.0,-5.0,66.0,1023,,5,,2,0.0,
1.0,-4.0,73.0,1017,10.0,3,,328,0.0,2.0
4.0,2.0,83.0,1012,9.0,6,,116,0.0,7.0
8.0,6.0,89.0,1008,10.0,18,,186,0.0,7.0
4.0,3.0,84.0,1004,10.0,14,,172,0.0,6.0
6.0,2.0,81.0,1006,10.0,14,,42,0.0,5.0
3.0,2.0,89.0,1021,9.0,5,,91,0.0,4.0
3.0,3.0,93.0,1028,5.0,3,,11,0.0,7.0
3.0,2.0,89.0,1027,8.0,5,,359,0.0,5.0
6.0,-1.0,76.0,1022,9.0,6,,353,0.0,0.0
8.0,0.0,67.0,1022,,6,,355,0.0,
4.0,1.0,83.0,1026,8.0,3,,350,0.0,0.0
6.0,2.0,89.0,1021,5.0,3,,354,0.0,3.0
6.0,4.0,91.0,1007,6.0,10,84.0,208,0.0,6.0
3.0,-2.0,64.0,1005,10.0,18,58.0,346,0.0,3.0
1.0,-4.0,71.0,1013,10.0,5,,31,0.0,2.0
1.0,-6.0,65.0,1020,,6,,360,0.0,
1.0,-4.0,71.0,1022,10.0,3,,357,0.0,1.0
3.0,1.0,84.0,1019,10.0,6,,11,0.0,5.0
6.0,1.0,78.0,1022,10.0,8,,9,0.0,2.0
4.0,1.0,83.0,1021,9.0,6,,276,0.0,3.0
6.0,3.0,77.0,1014,9.0,13,,258,0.0,6.0
4.0,-4.0,57.0,1025,10.0,11,,355,0.0,2.0
2.0,-4.0,70.0,1026,,3,,336,0.0,
3.0,-2.0,75.0,1024,10.0,6,,17,0.0,3.0
6.0,2.0,78.0,1019,10.0,6,,24,0.0,6.0
8.0,5.0,83.0,1018,10.0,8,,20,0.0,6.0
8.0,4.0,78.0,1022,10.0,6,,10,0.0,3.0
6.0,2.0,82.0,1027,10.0,5,,357,0.0,1.0
6.0,2.0,80.0,1031,8.0,5,,253,0.0,0.0
5.0,3.0,94.0,1028,5.0,3,,324,0.0,6.0
8.0,4.0,79.0,1025,9.0,6,,70,0.0,2.0
9.0,2.0,71.0,1027,,5,,18,0.0,
8.0,3.0,68.0,1026,10.0,10,,1,0.0,1.0
10.0,0.0,55.0,1025,,8,,32,0.0,
4.0,-15.0,25.0,1024,,8,,38,0.0,
0.0,-12.0,45.0,1026,,6,,351,0.0,
4.0,-3.0,60.0,1030,,6,,358,0.0,
4.0,-2.0,67.0,1034,,3,,344,0.0,
8.0,-1.0,60.0,1031,10.0,3,,339,0.0,4.0
9.0,-3.0,51.0,1028,,8,,346,0.0,
7.0,-2.0,57.0,1023,,6,,13,0.0,
4.0,-2.0,64.0,1017,10.0,6,,344,0.0,1.0
6.0,-1.0,66.0,1018,10.0,5,,179,0.0,3.0
3.0,2.0,84.0,1010,10.0,8,,249,0.0,5.0
3.0,-6.0,51.0,1015,10.0,14,,339,0.0,3.0
4.0,-4.0,58.0,1021,10.0,5,,11,0.0,4.0
4.0,-4.0,55.0,1021,10.0,14,,7,0.0,3.0
2.0,-7.0,54.0,1022,10.0,6,,14,0.0,4.0
1.0,-9.0,45.0,1026,,13,,35,0.0,
3.0,-6.0,60.0,1026,,3,,335,0.0,
6.0,-2.0,61.0,1024,10.0,6,,359,0.0,5.0
7.0,0.0,65.0,1024,10.0,10,,17,0.0,1.0
7.0,1.0,65.0,1027,10.0,8,,7,0.0,1.0
8.0,1.0,62.0,1030,,5,,127,0.0,
9.0,-1.0,59.0,1030,10.0,5,,17,0.0,3.0
10.0,1.0,54.0,1028,10.0,5,,359,0.0,4.0
12.0,3.0,60.0,1024,10.0,10,,103,0.0,2.0
10.0,2.0,57.0,1024,10.0,6,,34,0.0,4.0
9.0,4.0,70.0,1014,10.0,8,,249,0.0,5.0
8.0,6.0,87.0,1013,10.0,8,,39,0.0,6.0
11.0,6.0,70.0,1017,10.0,10,,12,0.0,3.0
8.0,6.0,86.0,1014,10.0,8,,17,0.0,5.0
11.0,4.0,70.0,1021,10.0,14,,19,0.0,5.0
8.0,0.0,64.0,1027,,3,,348,0.0,
8.0,-1.0,58.0,1026,,5,,272,0.0,
8.0,3.0,71.0,1012,10.0,11,64.0,227,0.0,6.0
7.0,-3.0,53.0,1007,10.0,26,,281,0.0,6.0
7.0,-4.0,47.0,1010,10.0,19,47.0,277,0.0,3.0
7.0,-4.0,48.0,1012,10.0,26,48.0,288,0.0,3.0
6.0,-3.0,50.0,1013,10.0,14,45.0,240,0.0,3.0
10.0,3.0,67.0,1011,10.0,16,48.0,220,0.0,5.0
8.0,2.0,68.0,1008,10.0,6,,294,0.0,5.0
9.0,4.0,72.0,1009,9.0,3,,184,0.0,2.0
12.0,6.0,72.0,1009,9.0,8,53.0,152,0.0,5.0
9.0,4.0,72.0,1010,10.0,11,,157,0.0,5.0
11.0,6.0,70.0,1012,10.0,8,,29,0.0,6.0
12.0,7.0,71.0,1016,10.0,11,,27,0.0,6.0
12.0,7.0,73.0,1019,10.0,14,,36,0.0,5.0
14.0,5.0,60.0,1020,10.0,11,,30,0.0,4.0
12.0,2.0,50.0,1019,10.0,8,,335,0.0,2.0
12.0,-1.0,41.0,1020,,8,,14,0.0,
12.0,1.0,49.0,1020,,8,,24,0.0,
10.0,-2.0,44.0,1020,,6,,3,0.0,
11.0,1.0,52.0,1018,,6,,307,0.0,
10.0,-1.0,48.0,1017,,8,,26,0.0,
10.0,-2.0,48.0,1016,,10,,56,0.0,
7.0,4.0,78.0,1009,8.0,8,,43,0.0,7.0
9.0,6.0,79.0,1006,8.0,13,,224,0.0,7.0
8.0,-2.0,50.0,1011,10.0,19,,276,0.0,5.0
8.0,0.0,57.0,1012,10.0,29,55.0,281,0.0,5.0
9.0,-1.0,52.0,1017,10.0,21,,344,0.0,2.0
10.0,2.0,58.0,1020,10.0,5,,200,0.0,2.0
12.0,2.0,56.0,1018,10.0,8,,303,0.0,2.0
13.0,1.0,49.0,1014,10.0,6,,287,0.0,6.0
12.0,3.0,57.0,1013,10.0,14,,209,0.0,4.0
11.0,3.0,58.0,1020,10.0,8,,235,0.0,3.0
14.0,4.0,54.0,1025,10.0,2,,353,0.0,5.0
17.0,7.0,53.0,1026,10.0,8,,350,0.0,3.0
17.0,5.0,47.0,1027,10.0,6,,358,0.0,3.0
18.0,3.0,41.0,1027,10.0,5,,1,0.0,3.0
14.0,1.0,46.0,1025,10.0,14,52.0,4,0.0,4.0
13.0,0.0,39.0,1024,10.0,23,53.0,13,0.0,3.0
12.0,-2.0,42.0,1022,10.0,11,,43,0.0,1.0
12.0,-1.0,42.0,1023,10.0,6,,349,0.0,2.0
13.0,0.0,39.0,1025,10.0,13,,22,0.0,2.0
13.0,-1.0,44.0,1020,10.0,10,,289,0.0,1.0
14.0,-2.0,36.0,1017,10.0,14,,23,0.0,1.0
12.0,-1.0,45.0,1009,10.0,11,,324,0.0,2.0
8.0,0.0,60.0,1007,10.0,19,,37,0.0,5.0
6.0,0.0,68.0,1009,10.0,13,64.0,243,0.0,4.0
9.0,-1.0,52.0,1013,10.0,24,,292,0.0,5.0
9.0,-4.0,43.0,1023,10.0,5,,152,0.0,1.0
11.0,-3.0,39.0,1021,,10,,262,0.0,
16.0,4.0,47.0,1016,10.0,16,,219,0.0,6.0
16.0,5.0,53.0,1015,10.0,21,,245,0.0,6.0
14.0,2.0,44.0,1020,10.0,18,,255,0.0,3.0
14.0,1.0,43.0,1019,10.0,23,,279,0.0,4.0
12.0,-2.0,38.0,1020,10.0,8,,232,0.0,2.0
12.0,2.0,48.0,1015,10.0,10,,262,0.0,4.0
12.0,4.0,61.0,1011,10.0,8,,293,0.0,5.0
11.0,6.0,79.0,1008,10.0,8,48.0,180,0.0,6.0
12.0,7.0,81.0,1006,9.0,10,,121,0.0,7.0
12.0,8.0,78.0,1009,9.0,11,,188,0.0,6.0
14.0,7.0,71.0,1015,10.0,5,,168,0.0,6.0
14.0,7.0,65.0,1014,10.0,6,,13,0.0,5.0
14.0,9.0,79.0,1013,10.0,8,,66,0.0,6.0
13.0,8.0,71.0,1013,10.0,5,,339,0.0,6.0
16.0,8.0,65.0,1014,10.0,11,,241,0.0,4.0
18.0,11.0,68.0,1016,10.0,27,,243,0.0,5.0
17.0,11.0,73.0,1017,9.0,10,,196,0.0,5.0
16.0,11.0,76.0,1014,9.0,13,,213,0.0,5.0
16.0,4.0,51.0,1017,10.0,10,,205,0.0,1.0
16.0,7.0,61.0,1017,10.0,6,,283,0.0,6.0
18.0,8.0,51.0,1020,10.0,10,,209,0.0,4.0
19.0,8.0,53.0,1020,10.0,11,,235,0.0,2.0
20.0,7.0,47.0,1018,,5,,294,0.0,
18.0,6.0,44.0,1016,,10,,280,0.0,
20.0,9.0,48.0,1015,10.0,16,69.0,238,0.0,3.0
17.0,4.0,44.0,1012,10.0,14,,249,0.0,2.0
14.0,4.0,53.0,1008,10.0,11,,235,0.0,4.0
13.0,4.0,59.0,1007,10.0,14,,229,0.0,4.0
11.0,7.0,79.0,1010,9.0,16,,216,0.0,6.0
